journey_date,train_number,train_name,train_type,season,day_of_week,is_weekend,month,source_code,destination_code,direction,station_code,station_index,total_stops,stops_remaining,distance_km,total_distance_km,remaining_distance_km,distance_to_next_km,progress_ratio,scheduled_departure_hour,scheduled_arrival_minutes,scheduled_elapsed_minutes,cumulative_halt_minutes,halt_minutes,delay_current_minutes,current_speed_kmh,delay_next_minutes,data_source,sim_seed
2024-01-26,22436,Vande Bharat Express,Vande Bharat,winter,4,0,1,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,22.8,80.2,22.1,SYNTHETIC_DEMO,42
2024-01-26,22436,Vande Bharat Express,Vande Bharat,winter,4,0,1,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,22.1,56.0,22.1,SYNTHETIC_DEMO,42
2024-01-27,22436,Vande Bharat Express,Vande Bharat,winter,5,1,1,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,19.0,66.9,19.1,SYNTHETIC_DEMO,42
2024-01-27,22436,Vande Bharat Express,Vande Bharat,winter,5,1,1,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,19.1,81.9,18.7,SYNTHETIC_DEMO,42
2024-01-27,22436,Vande Bharat Express,Vande Bharat,winter,5,1,1,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,18.7,78.6,19.0,SYNTHETIC_DEMO,42
2024-01-27,22436,Vande Bharat Express,Vande Bharat,winter,5,1,1,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,19.0,99.5,19.0,SYNTHETIC_DEMO,42
2024-01-28,22436,Vande Bharat Express,Vande Bharat,winter,6,1,1,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,18.0,87.2,14.9,SYNTHETIC_DEMO,42
2024-01-28,22436,Vande Bharat Express,Vande Bharat,winter,6,1,1,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,14.9,80.0,38.3,SYNTHETIC_DEMO,42
2024-01-28,22436,Vande Bharat Express,Vande Bharat,winter,6,1,1,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,38.3,62.1,30.0,SYNTHETIC_DEMO,42
2024-01-28,22436,Vande Bharat Express,Vande Bharat,winter,6,1,1,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,30.0,114.5,30.0,SYNTHETIC_DEMO,42
2024-01-29,22436,Vande Bharat Express,Vande Bharat,winter,0,0,1,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,28.9,104.2,25.0,SYNTHETIC_DEMO,42
2024-01-29,22436,Vande Bharat Express,Vande Bharat,winter,0,0,1,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,25.0,106.1,20.0,SYNTHETIC_DEMO,42
2024-01-29,22436,Vande Bharat Express,Vande Bharat,winter,0,0,1,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,20.0,114.2,16.4,SYNTHETIC_DEMO,42
2024-01-29,22436,Vande Bharat Express,Vande Bharat,winter,0,0,1,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,16.4,67.8,16.4,SYNTHETIC_DEMO,42
2024-01-30,22436,Vande Bharat Express,Vande Bharat,winter,1,0,1,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,14.0,112.5,13.4,SYNTHETIC_DEMO,42
2024-01-30,22436,Vande Bharat Express,Vande Bharat,winter,1,0,1,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,13.4,64.7,11.5,SYNTHETIC_DEMO,42
2024-01-30,22436,Vande Bharat Express,Vande Bharat,winter,1,0,1,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,11.5,75.9,11.0,SYNTHETIC_DEMO,42
2024-01-30,22436,Vande Bharat Express,Vande Bharat,winter,1,0,1,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,11.0,69.3,11.0,SYNTHETIC_DEMO,42
2024-01-31,22436,Vande Bharat Express,Vande Bharat,winter,2,0,1,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,17.5,106.8,16.0,SYNTHETIC_DEMO,42
2024-01-31,22436,Vande Bharat Express,Vande Bharat,winter,2,0,1,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,16.0,70.8,28.8,SYNTHETIC_DEMO,42
2024-01-31,22436,Vande Bharat Express,Vande Bharat,winter,2,0,1,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,28.8,87.8,25.6,SYNTHETIC_DEMO,42
2024-01-31,22436,Vande Bharat Express,Vande Bharat,winter,2,0,1,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,25.6,96.1,25.6,SYNTHETIC_DEMO,42
2024-02-01,22436,Vande Bharat Express,Vande Bharat,winter,3,0,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,22.6,57.7,23.8,SYNTHETIC_DEMO,42
2024-02-01,22436,Vande Bharat Express,Vande Bharat,winter,3,0,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,23.8,102.8,21.9,SYNTHETIC_DEMO,42
2024-02-01,22436,Vande Bharat Express,Vande Bharat,winter,3,0,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,21.9,80.8,30.7,SYNTHETIC_DEMO,42
2024-02-01,22436,Vande Bharat Express,Vande Bharat,winter,3,0,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,30.7,106.1,30.7,SYNTHETIC_DEMO,42
2024-02-02,22436,Vande Bharat Express,Vande Bharat,winter,4,0,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,20.0,82.9,20.0,SYNTHETIC_DEMO,42
2024-02-02,22436,Vande Bharat Express,Vande Bharat,winter,4,0,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,20.0,99.8,29.3,SYNTHETIC_DEMO,42
2024-02-02,22436,Vande Bharat Express,Vande Bharat,winter,4,0,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,29.3,90.2,24.1,SYNTHETIC_DEMO,42
2024-02-02,22436,Vande Bharat Express,Vande Bharat,winter,4,0,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,24.1,92.3,24.1,SYNTHETIC_DEMO,42
2024-02-03,22436,Vande Bharat Express,Vande Bharat,winter,5,1,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,19.0,97.7,17.1,SYNTHETIC_DEMO,42
2024-02-03,22436,Vande Bharat Express,Vande Bharat,winter,5,1,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,17.1,61.8,27.8,SYNTHETIC_DEMO,42
2024-02-03,22436,Vande Bharat Express,Vande Bharat,winter,5,1,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,27.8,59.6,27.7,SYNTHETIC_DEMO,42
2024-02-03,22436,Vande Bharat Express,Vande Bharat,winter,5,1,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,27.7,88.5,27.7,SYNTHETIC_DEMO,42
2024-02-04,22436,Vande Bharat Express,Vande Bharat,winter,6,1,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,18.4,74.5,15.8,SYNTHETIC_DEMO,42
2024-02-04,22436,Vande Bharat Express,Vande Bharat,winter,6,1,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,15.8,98.9,14.5,SYNTHETIC_DEMO,42
2024-02-04,22436,Vande Bharat Express,Vande Bharat,winter,6,1,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,14.5,108.5,0.2,SYNTHETIC_DEMO,42
2024-02-04,22436,Vande Bharat Express,Vande Bharat,winter,6,1,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,0.2,74.2,0.2,SYNTHETIC_DEMO,42
2024-02-05,22436,Vande Bharat Express,Vande Bharat,winter,0,0,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,26.4,103.5,25.1,SYNTHETIC_DEMO,42
2024-02-05,22436,Vande Bharat Express,Vande Bharat,winter,0,0,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,25.1,58.8,26.5,SYNTHETIC_DEMO,42
2024-02-05,22436,Vande Bharat Express,Vande Bharat,winter,0,0,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,26.5,78.5,27.7,SYNTHETIC_DEMO,42
2024-02-05,22436,Vande Bharat Express,Vande Bharat,winter,0,0,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,27.7,88.5,27.7,SYNTHETIC_DEMO,42
2024-02-06,22436,Vande Bharat Express,Vande Bharat,winter,1,0,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,14.0,104.4,13.1,SYNTHETIC_DEMO,42
2024-02-06,22436,Vande Bharat Express,Vande Bharat,winter,1,0,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,13.1,119.1,14.9,SYNTHETIC_DEMO,42
2024-02-06,22436,Vande Bharat Express,Vande Bharat,winter,1,0,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,14.9,82.6,13.1,SYNTHETIC_DEMO,42
2024-02-06,22436,Vande Bharat Express,Vande Bharat,winter,1,0,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,13.1,81.1,13.1,SYNTHETIC_DEMO,42
2024-02-07,22436,Vande Bharat Express,Vande Bharat,winter,2,0,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,14.0,91.5,14.7,SYNTHETIC_DEMO,42
2024-02-07,22436,Vande Bharat Express,Vande Bharat,winter,2,0,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,14.7,97.7,14.3,SYNTHETIC_DEMO,42
2024-02-07,22436,Vande Bharat Express,Vande Bharat,winter,2,0,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,14.3,89.8,15.3,SYNTHETIC_DEMO,42
2024-02-07,22436,Vande Bharat Express,Vande Bharat,winter,2,0,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,15.3,92.5,15.3,SYNTHETIC_DEMO,42
2024-02-08,22436,Vande Bharat Express,Vande Bharat,winter,3,0,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,31.8,76.4,31.6,SYNTHETIC_DEMO,42
2024-02-08,22436,Vande Bharat Express,Vande Bharat,winter,3,0,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,31.6,112.5,25.0,SYNTHETIC_DEMO,42
2024-02-08,22436,Vande Bharat Express,Vande Bharat,winter,3,0,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,25.0,99.1,21.1,SYNTHETIC_DEMO,42
2024-02-08,22436,Vande Bharat Express,Vande Bharat,winter,3,0,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,21.1,85.6,21.1,SYNTHETIC_DEMO,42
2024-02-09,22436,Vande Bharat Express,Vande Bharat,winter,4,0,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,39.0,101.4,36.7,SYNTHETIC_DEMO,42
2024-02-09,22436,Vande Bharat Express,Vande Bharat,winter,4,0,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,36.7,88.3,34.8,SYNTHETIC_DEMO,42
2024-02-09,22436,Vande Bharat Express,Vande Bharat,winter,4,0,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,34.8,83.1,34.4,SYNTHETIC_DEMO,42
2024-02-09,22436,Vande Bharat Express,Vande Bharat,winter,4,0,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,34.4,101.0,34.4,SYNTHETIC_DEMO,42
2024-02-10,22436,Vande Bharat Express,Vande Bharat,winter,5,1,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,20.2,93.7,21.3,SYNTHETIC_DEMO,42
2024-02-10,22436,Vande Bharat Express,Vande Bharat,winter,5,1,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,21.3,96.3,19.6,SYNTHETIC_DEMO,42
2024-02-10,22436,Vande Bharat Express,Vande Bharat,winter,5,1,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,19.6,84.4,15.8,SYNTHETIC_DEMO,42
2024-02-10,22436,Vande Bharat Express,Vande Bharat,winter,5,1,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,15.8,90.8,15.8,SYNTHETIC_DEMO,42
2024-02-11,22436,Vande Bharat Express,Vande Bharat,winter,6,1,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,20.8,104.6,34.0,SYNTHETIC_DEMO,42
2024-02-11,22436,Vande Bharat Express,Vande Bharat,winter,6,1,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,34.0,103.6,28.7,SYNTHETIC_DEMO,42
2024-02-11,22436,Vande Bharat Express,Vande Bharat,winter,6,1,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,28.7,84.4,28.5,SYNTHETIC_DEMO,42
2024-02-11,22436,Vande Bharat Express,Vande Bharat,winter,6,1,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,28.5,100.9,28.5,SYNTHETIC_DEMO,42
2024-02-12,22436,Vande Bharat Express,Vande Bharat,winter,0,0,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,24.8,94.3,16.8,SYNTHETIC_DEMO,42
2024-02-12,22436,Vande Bharat Express,Vande Bharat,winter,0,0,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,16.8,106.2,15.6,SYNTHETIC_DEMO,42
2024-02-12,22436,Vande Bharat Express,Vande Bharat,winter,0,0,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,15.6,104.1,15.8,SYNTHETIC_DEMO,42
2024-02-12,22436,Vande Bharat Express,Vande Bharat,winter,0,0,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,15.8,85.4,15.8,SYNTHETIC_DEMO,42
2024-02-13,22436,Vande Bharat Express,Vande Bharat,winter,1,0,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,14.6,70.3,14.9,SYNTHETIC_DEMO,42
2024-02-13,22436,Vande Bharat Express,Vande Bharat,winter,1,0,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,14.9,80.5,15.5,SYNTHETIC_DEMO,42
2024-02-13,22436,Vande Bharat Express,Vande Bharat,winter,1,0,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,15.5,88.1,16.6,SYNTHETIC_DEMO,42
2024-02-13,22436,Vande Bharat Express,Vande Bharat,winter,1,0,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,16.6,90.5,16.6,SYNTHETIC_DEMO,42
2024-02-14,22436,Vande Bharat Express,Vande Bharat,winter,2,0,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,23.1,91.7,29.6,SYNTHETIC_DEMO,42
2024-02-14,22436,Vande Bharat Express,Vande Bharat,winter,2,0,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,29.6,62.7,40.1,SYNTHETIC_DEMO,42
2024-02-14,22436,Vande Bharat Express,Vande Bharat,winter,2,0,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,40.1,86.2,46.8,SYNTHETIC_DEMO,42
2024-02-14,22436,Vande Bharat Express,Vande Bharat,winter,2,0,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,46.8,104.5,46.8,SYNTHETIC_DEMO,42
2024-02-15,22436,Vande Bharat Express,Vande Bharat,winter,3,0,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,25.5,102.0,56.1,SYNTHETIC_DEMO,42
2024-02-15,22436,Vande Bharat Express,Vande Bharat,winter,3,0,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,56.1,94.4,52.9,SYNTHETIC_DEMO,42
2024-02-15,22436,Vande Bharat Express,Vande Bharat,winter,3,0,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,52.9,67.7,41.8,SYNTHETIC_DEMO,42
2024-02-15,22436,Vande Bharat Express,Vande Bharat,winter,3,0,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,41.8,84.1,41.8,SYNTHETIC_DEMO,42
2024-02-16,22436,Vande Bharat Express,Vande Bharat,winter,4,0,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,33.3,68.8,34.5,SYNTHETIC_DEMO,42
2024-02-16,22436,Vande Bharat Express,Vande Bharat,winter,4,0,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,34.5,70.4,32.1,SYNTHETIC_DEMO,42
2024-02-16,22436,Vande Bharat Express,Vande Bharat,winter,4,0,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,32.1,102.5,27.6,SYNTHETIC_DEMO,42
2024-02-16,22436,Vande Bharat Express,Vande Bharat,winter,4,0,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,27.6,85.6,27.6,SYNTHETIC_DEMO,42
2024-02-17,22436,Vande Bharat Express,Vande Bharat,winter,5,1,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,19.0,115.1,20.1,SYNTHETIC_DEMO,42
2024-02-17,22436,Vande Bharat Express,Vande Bharat,winter,5,1,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,20.1,98.6,20.5,SYNTHETIC_DEMO,42
2024-02-17,22436,Vande Bharat Express,Vande Bharat,winter,5,1,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,20.5,122.0,21.4,SYNTHETIC_DEMO,42
2024-02-17,22436,Vande Bharat Express,Vande Bharat,winter,5,1,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,21.4,119.3,21.4,SYNTHETIC_DEMO,42
2024-02-18,22436,Vande Bharat Express,Vande Bharat,winter,6,1,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,18.0,85.9,14.4,SYNTHETIC_DEMO,42
2024-02-18,22436,Vande Bharat Express,Vande Bharat,winter,6,1,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,14.4,90.7,18.1,SYNTHETIC_DEMO,42
2024-02-18,22436,Vande Bharat Express,Vande Bharat,winter,6,1,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,18.1,99.4,19.6,SYNTHETIC_DEMO,42
2024-02-18,22436,Vande Bharat Express,Vande Bharat,winter,6,1,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,19.6,85.1,19.6,SYNTHETIC_DEMO,42
2024-02-19,22436,Vande Bharat Express,Vande Bharat,winter,0,0,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,20.0,103.2,22.9,SYNTHETIC_DEMO,42
2024-02-19,22436,Vande Bharat Express,Vande Bharat,winter,0,0,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,22.9,121.8,11.9,SYNTHETIC_DEMO,42
2024-02-19,22436,Vande Bharat Express,Vande Bharat,winter,0,0,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,11.9,86.9,10.8,SYNTHETIC_DEMO,42
2024-02-19,22436,Vande Bharat Express,Vande Bharat,winter,0,0,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,10.8,113.4,10.8,SYNTHETIC_DEMO,42
2024-02-20,22436,Vande Bharat Express,Vande Bharat,winter,1,0,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,19.8,61.7,21.0,SYNTHETIC_DEMO,42
2024-02-20,22436,Vande Bharat Express,Vande Bharat,winter,1,0,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,21.0,75.6,20.1,SYNTHETIC_DEMO,42
2024-02-20,22436,Vande Bharat Express,Vande Bharat,winter,1,0,2,NDLS,BSB,DOWN,PRYJ,2,4,1,634.0,759.0,125.0,125.0,0.8353096179183136,6.0,728.0,368.0,2.0,2.0,20.1,63.0,16.2,SYNTHETIC_DEMO,42
2024-02-20,22436,Vande Bharat Express,Vande Bharat,winter,1,0,2,NDLS,BSB,DOWN,BSB,3,4,0,759.0,759.0,0.0,0.0,1.0,6.0,840.0,480.0,4.0,0.0,16.2,73.2,16.2,SYNTHETIC_DEMO,42
2024-02-21,22436,Vande Bharat Express,Vande Bharat,winter,2,0,2,NDLS,BSB,DOWN,NDLS,0,4,3,0.0,759.0,759.0,440.0,0.0,6.0,360.0,0.0,0.0,0.0,18.1,75.3,15.2,SYNTHETIC_DEMO,42
2024-02-21,22436,Vande Bharat Express,Vande Bharat,winter,2,0,2,NDLS,BSB,DOWN,CNB,1,4,2,440.0,759.0,319.0,194.0,0.5797101449275363,6.0,608.0,248.0,0.0,2.0,15.2,71.8,12.7,SYNTHETIC_DEMO,42
